trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",35,21,2.3784869042182795,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",30,15,9.00182984438988,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",20,0,33.65639673417495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",25,15,21.410045062531925,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,12,12.514163052404186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",30,18,19.218276086996013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",25,13,-6.153403495435192,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",30,10,7.5130750432875075,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",20,9,26.175024084049365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",25,11,3.449866787686889,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,0,27.08007158865744,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",20,10,19.631340123592715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",30,6,39.412629931730834,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",25,7,23.288447406234667,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",35,28,13.987997749979376,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",25,7,33.82032057907835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",25,13,23.62906054660408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",25,7,21.508131597988356,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",30,16,16.832217856763137,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",20,8,18.64070625558079,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",25,17,16.233354553309535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",25,16,4.5410192589722005,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",25,0,25.381039234988663,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",30,7,29.468633920758563,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",20,3,18.105524511529808,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",20,0,20.387605039338865,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,12,11.170363541015934,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",20,14,12.280018704137348,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",20,6,24.272415032000634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",25,11,27.578279519291822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",20,2,24.21240918805526,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",30,15,17.852958650227578,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",25,12,3.1689836060283056,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,14,8.966190368104176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",25,13,15.154214399454585,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",25,15,18.219420891777656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,4,23.143042937222223,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",20,16,5.498750243514667,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",30,22,14.955843642913823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",20,13,9.42983203923546,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",30,8,21.86243323467786,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",30,13,-21.190687305432945,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",25,6,28.179570305982946,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",25,16,17.57656768353874,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",20,12,1.8118101704651801,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",20,9,11.78724192412865,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",25,9,21.40161861948312,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",20,15,9.380364731597394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",20,10,15.274147726265898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",25,17,15.348310682375498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",30,9,35.63444964682059,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",25,10,30.09334549774994,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",35,15,34.98051003578417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",25,18,10.482274233634648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",20,10,19.911287184343056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,10,-6.229972976751526,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",35,19,26.202176782454124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",25,10,26.154781644100492,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",30,9,38.02921203464312,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",25,11,15.046514463048098,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",20,2,27.04671221122978,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",25,8,9.256558006421198,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",25,0,36.741182884304365,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,14,11.290466003222548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,13,13.385484208700245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",25,8,9.624090132146673,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",35,25,8.250392230872995,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",25,3,24.663960786906358,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,9,27.112178716879104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",35,10,18.27231050512368,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",25,11,-24.620720150945523,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",25,6,32.79826376022978,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",20,14,14.047482771702203,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",20,15,10.50996568874805,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",20,12,18.414128789814466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",30,20,18.589898093781674,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,10,12.352111691697141,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",20,13,12.804371640642923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",30,10,24.711574728063958,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",20,2,16.0194957313961,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",25,0,40.77696888725615,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",25,13,22.110514432242695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",25,10,28.663154549672576,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",35,3,51.38265627268446,"{0: 31, 1: 1, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",25,16,17.556123124417763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",25,14,17.306809335501796,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",20,12,20.37101466180117,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,16,7.016590718785682,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",25,15,8.381557832793085,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,7,27.160921248793642,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",20,0,-21.070508242139713,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",25,0,28.2956381644551,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,16,6.556047750188716,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",25,19,10.861147336904791,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,8,19.00845409494475,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",35,3,50.871433430351395,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",25,18,14.898749457302925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,11,17.88961144620992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",35,22,25.187244920389517,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,10,18.425923873470857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,16,8.061570608379691,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,2,35.6464163130197,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",20,4,20.902010260701903,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",25,13,21.70030282922463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,9,18.836342114729817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,9,-18.623124558408374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",30,23,15.186550469294147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,10,18.096348496359404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,15,10.89945624355094,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",35,22,26.59834743983681,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,14,11.083065566486402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,3,24.06411113827655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,0,23.735378943279564,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",20,0,36.49634316348336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,6,-22.981313314353795,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",25,17,14.593429724249262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",25,18,15.056900761502124,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,18,11.271843605736368,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",35,13,40.06832160528741,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,17,5.803309670409067,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",25,5,28.104962063088063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",25,13,11.666597162853007,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,0,20.395282299016127,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,15,15.310273366241697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,0,29.736045110088078,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,12,14.593892942236447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",25,11,21.20738617429571,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",35,5,7.405983469609415,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",25,12,28.48541621262647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,4,24.2427743960849,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",20,16,9.663383524860036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",30,7,-10.388325867736688,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",30,14,13.702576210188187,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",25,3,-13.225229680448754,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",20,15,8.32701832375837,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",30,21,15.768261097700734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,14,10.904491100694349,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",25,0,27.574369462051806,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,16,7.7170368286755435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,16,17.04195796470731,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",25,18,14.415759385570498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,0,18.365606760681388,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",25,7,29.99066227260252,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",30,16,14.786697277452804,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,7,23.14048724777564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",20,14,11.383011383531938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,13,8.921624864879526,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,15,18.518121040970335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,16,9.66280938832292,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,13,12.120971410934118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,3,15.020119628761545,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,4,25.163456549932533,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,7,23.84436581373382,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,4,32.07555347309079,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",30,23,2.907637568517858,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",25,17,12.90674016378254,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,12,14.310278562414949,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",25,14,20.944772431598672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,9,23.07882884979606,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",30,15,8.188429661237095,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,0,28.222143783688715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",25,16,6.98146670490925,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,7,11.186425341076442,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",20,16,6.064974006754027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,0,27.024419983741716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,9,15.12577265788037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,0,31.884858569907607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,3,32.75376184260842,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,10,28.295058334668102,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",25,15,17.967008022858675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",25,4,32.30534699768275,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,9,28.79615034542981,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,6,21.74876509686237,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",20,6,-4.2494721189370885,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",25,19,10.861793511354241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,4,21.185722638609967,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",25,0,38.97355753792317,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,17,16.652790080702466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",35,24,18.217672426818094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,15,9.134829750230134,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",25,0,24.95331624864915,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",25,7,27.84703692325814,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,13,20.161476333335802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
